user_id,R,F,M,R_score,F_score,M_score,RFM_total,segment
1008786,1,6,6,4,3,3,10,高价值用户
1008793,1,1,1,4,1,1,6,新用户
1008794,5,1,1,2,1,1,4,一般用户
1008799,5,14,14,2,3,3,8,流失高价值用户
1008820,2,3,3,4,2,2,8,潜力用户
1008830,5,17,17,2,3,3,8,流失高价值用户
1008832,7,1,1,1,1,1,3,一般用户
1008834,3,2,2,3,1,1,5,新用户
1008842,0,6,6,4,3,3,10,高价值用户
1008846,0,1,1,4,1,1,6,新用户
1008849,3,1,1,3,1,1,5,新用户
1008868,7,1,1,1,1,1,3,一般用户
1008870,5,1,1,2,1,1,4,一般用户
1008879,1,1,1,4,1,1,6,新用户
1008882,1,2,2,4,1,1,6,新用户
1008883,4,3,3,2,2,2,6,一般用户
1008891,2,1,1,4,1,1,6,新用户
1008899,6,1,1,1,1,1,3,一般用户
1008904,0,6,6,4,3,3,10,高价值用户
1008905,3,1,1,3,1,1,5,新用户
1008916,0,5,5,4,3,3,10,高价值用户
1008933,1,2,2,4,1,1,6,新用户
1008956,4,1,1,2,1,1,4,一般用户
1008961,0,2,2,4,1,1,6,新用户
1008963,1,1,1,4,1,1,6,新用户
1008972,5,3,3,2,2,2,6,一般用户
1008985,6,1,1,1,1,1,3,一般用户
1008993,3,5,5,3,3,3,9,高价值用户
1008994,3,8,8,3,3,3,9,高价值用户
1009005,7,2,2,1,1,1,3,一般用户
1009013,2,5,5,4,3,3,10,高价值用户
1009021,2,2,2,4,1,1,6,新用户
1009026,0,1,1,4,1,1,6,新用户
1009046,0,4,4,4,3,3,10,高价值用户
1009070,1,7,7,4,3,3,10,高价值用户
1009104,0,1,1,4,1,1,6,新用户
1009107,7,1,1,1,1,1,3,一般用户
1009121,1,3,3,4,2,2,8,潜力用户
1009129,0,3,3,4,2,2,8,潜力用户
1009135,0,1,1,4,1,1,6,新用户
1009141,7,1,1,1,1,1,3,一般用户
1009153,0,2,2,4,1,1,6,新用户
1009155,4,3,3,2,2,2,6,一般用户
1009158,1,2,2,4,1,1,6,新用户
1009202,4,2,2,2,1,1,4,一般用户
1009211,1,1,1,4,1,1,6,新用户
1009217,2,1,1,4,1,1,6,新用户
1009221,0,2,2,4,1,1,6,新用户
1009225,4,1,1,2,1,1,4,一般用户
1009233,8,1,1,1,1,1,3,一般用户
1009237,5,2,2,2,1,1,4,一般用户
1009243,0,1,1,4,1,1,6,新用户
1009254,3,1,1,3,1,1,5,新用户
1009257,4,4,4,2,3,3,8,流失高价值用户
1009283,7,2,2,1,1,1,3,一般用户
1009285,2,4,4,4,3,3,10,高价值用户
1009328,0,1,1,4,1,1,6,新用户
1009352,0,1,1,4,1,1,6,新用户
1009384,3,1,1,3,1,1,5,新用户
1009385,7,2,2,1,1,1,3,一般用户
1009391,7,1,1,1,1,1,3,一般用户
1009402,2,1,1,4,1,1,6,新用户
1009405,6,1,1,1,1,1,3,一般用户
1009407,2,1,1,4,1,1,6,新用户
1009410,3,1,1,3,1,1,5,新用户
1009418,7,1,1,1,1,1,3,一般用户
1009420,1,1,1,4,1,1,6,新用户
1009440,3,1,1,3,1,1,5,新用户
1009441,2,2,2,4,1,1,6,新用户
1009457,0,1,1,4,1,1,6,新用户
1009465,1,1,1,4,1,1,6,新用户
1009501,4,2,2,2,1,1,4,一般用户
1009508,0,2,2,4,1,1,6,新用户
1009512,2,2,2,4,1,1,6,新用户
1009516,2,4,4,4,3,3,10,高价值用户
1009524,0,2,2,4,1,1,6,新用户
1009532,1,5,5,4,3,3,10,高价值用户
1009533,5,2,2,2,1,1,4,一般用户
1009551,0,1,1,4,1,1,6,新用户
1009559,1,4,4,4,3,3,10,高价值用户
1009575,0,1,1,4,1,1,6,新用户
1009587,0,1,1,4,1,1,6,新用户
1009608,0,1,1,4,1,1,6,新用户
1009611,1,4,4,4,3,3,10,高价值用户
1009619,1,2,2,4,1,1,6,新用户
1009639,0,1,1,4,1,1,6,新用户
1009657,3,2,2,3,1,1,5,新用户
1009666,4,1,1,2,1,1,4,一般用户
1009673,8,2,2,1,1,1,3,一般用户
1009687,6,1,1,1,1,1,3,一般用户
1009712,3,2,2,3,1,1,5,新用户
1009718,2,2,2,4,1,1,6,新用户
1009719,2,1,1,4,1,1,6,新用户
1009722,5,2,2,2,1,1,4,一般用户
1009724,8,1,1,1,1,1,3,一般用户
1009741,4,2,2,2,1,1,4,一般用户
1009748,0,1,1,4,1,1,6,新用户
1009753,0,1,1,4,1,1,6,新用户
1009765,7,1,1,1,1,1,3,一般用户
1009768,1,3,3,4,2,2,8,潜力用户
1009771,1,1,1,4,1,1,6,新用户
1009798,7,1,1,1,1,1,3,一般用户
1009803,1,1,1,4,1,1,6,新用户
1009822,0,7,7,4,3,3,10,高价值用户
1009832,5,2,2,2,1,1,4,一般用户
1009833,0,3,3,4,2,2,8,潜力用户
1009853,0,1,1,4,1,1,6,新用户
1009859,6,2,2,1,1,1,3,一般用户
1009880,3,2,2,3,1,1,5,新用户
1009884,5,5,5,2,3,3,8,流失高价值用户
1009898,0,3,3,4,2,2,8,潜力用户
1009932,4,1,1,2,1,1,4,一般用户
1009933,5,1,1,2,1,1,4,一般用户
1009934,1,8,8,4,3,3,10,高价值用户
1009938,4,2,2,2,1,1,4,一般用户
1009947,8,1,1,1,1,1,3,一般用户
1009950,1,1,1,4,1,1,6,新用户
1009997,0,2,2,4,1,1,6,新用户
1010006,6,1,1,1,1,1,3,一般用户
1010016,1,2,2,4,1,1,6,新用户
1010017,0,2,2,4,1,1,6,新用户
1010032,2,2,2,4,1,1,6,新用户
1010040,0,3,3,4,2,2,8,潜力用户
1010043,2,2,2,4,1,1,6,新用户
1010044,3,1,1,3,1,1,5,新用户
1010047,5,1,1,2,1,1,4,一般用户
1010051,1,3,3,4,2,2,8,潜力用户
1010079,1,3,3,4,2,2,8,潜力用户
1010088,2,1,1,4,1,1,6,新用户
1010093,6,1,1,1,1,1,3,一般用户
1010121,5,1,1,2,1,1,4,一般用户
1010125,5,4,4,2,3,3,8,流失高价值用户
1010129,6,3,3,1,2,2,5,一般用户
1010133,2,1,1,4,1,1,6,新用户
1010149,2,1,1,4,1,1,6,新用户
1010155,4,1,1,2,1,1,4,一般用户
1010157,0,1,1,4,1,1,6,新用户
1010170,0,2,2,4,1,1,6,新用户
1010198,1,1,1,4,1,1,6,新用户
1010205,1,1,1,4,1,1,6,新用户
1010208,3,1,1,3,1,1,5,新用户
1010215,8,2,2,1,1,1,3,一般用户
1010219,1,13,13,4,3,3,10,高价值用户
1010267,5,4,4,2,3,3,8,流失高价值用户
1010279,8,1,1,1,1,1,3,一般用户
1010280,1,5,5,4,3,3,10,高价值用户
1010281,0,3,3,4,2,2,8,潜力用户
1010288,4,13,13,2,3,3,8,流失高价值用户
1010299,1,3,3,4,2,2,8,潜力用户
1010306,1,1,1,4,1,1,6,新用户
1010311,6,1,1,1,1,1,3,一般用户
1010325,3,1,1,3,1,1,5,新用户
1010327,7,4,4,1,3,3,7,流失高价值用户
1010333,2,11,11,4,3,3,10,高价值用户
1010347,8,1,1,1,1,1,3,一般用户
1010373,5,1,1,2,1,1,4,一般用户
1010376,0,1,1,4,1,1,6,新用户
1010381,2,2,2,4,1,1,6,新用户
1010391,4,2,2,2,1,1,4,一般用户
1010396,0,3,3,4,2,2,8,潜力用户
1010399,2,4,4,4,3,3,10,高价值用户
1010411,3,2,2,3,1,1,5,新用户
1010416,5,3,3,2,2,2,6,一般用户
1010418,2,2,2,4,1,1,6,新用户
1010427,8,1,1,1,1,1,3,一般用户
1010433,4,1,1,2,1,1,4,一般用户
1010439,6,1,1,1,1,1,3,一般用户
1010445,0,1,1,4,1,1,6,新用户
1010453,0,2,2,4,1,1,6,新用户
1010455,0,1,1,4,1,1,6,新用户
1010478,0,7,7,4,3,3,10,高价值用户
1010480,6,1,1,1,1,1,3,一般用户
1010504,1,2,2,4,1,1,6,新用户
1010507,6,3,3,1,2,2,5,一般用户
1010510,3,3,3,3,2,2,7,潜力用户
1010515,4,1,1,2,1,1,4,一般用户
1010533,4,2,2,2,1,1,4,一般用户
1010534,6,1,1,1,1,1,3,一般用户
1010537,4,1,1,2,1,1,4,一般用户
1010539,6,1,1,1,1,1,3,一般用户
1010560,3,5,5,3,3,3,9,高价值用户
1010564,1,1,1,4,1,1,6,新用户
1010566,7,2,2,1,1,1,3,一般用户
1010568,2,2,2,4,1,1,6,新用户
1010572,0,1,1,4,1,1,6,新用户
1010582,5,2,2,2,1,1,4,一般用户
1010590,3,1,1,3,1,1,5,新用户
1010593,0,1,1,4,1,1,6,新用户
1010596,6,1,1,1,1,1,3,一般用户
1010598,1,4,4,4,3,3,10,高价值用户
1010599,4,1,1,2,1,1,4,一般用户
1010603,2,6,6,4,3,3,10,高价值用户
1010638,6,1,1,1,1,1,3,一般用户
1010641,7,1,1,1,1,1,3,一般用户
1010655,3,1,1,3,1,1,5,新用户
1010658,1,1,1,4,1,1,6,新用户
1010664,3,1,1,3,1,1,5,新用户
1010690,0,1,1,4,1,1,6,新用户
1010691,0,3,3,4,2,2,8,潜力用户
1010697,3,1,1,3,1,1,5,新用户
1010704,2,3,3,4,2,2,8,潜力用户
1010706,4,1,1,2,1,1,4,一般用户
1010711,4,1,1,2,1,1,4,一般用户
1010713,0,1,1,4,1,1,6,新用户
1010736,3,1,1,3,1,1,5,新用户
1010754,1,2,2,4,1,1,6,新用户
1010755,1,3,3,4,2,2,8,潜力用户
1010765,0,1,1,4,1,1,6,新用户
1010780,1,1,1,4,1,1,6,新用户
1010784,6,2,2,1,1,1,3,一般用户
1010785,6,4,4,1,3,3,7,流失高价值用户
1010806,3,3,3,3,2,2,7,潜力用户
1010816,3,3,3,3,2,2,7,潜力用户
1010817,0,1,1,4,1,1,6,新用户
1010836,5,1,1,2,1,1,4,一般用户
1010839,0,4,4,4,3,3,10,高价值用户
1010853,8,1,1,1,1,1,3,一般用户
1010857,0,2,2,4,1,1,6,新用户
1010861,0,3,3,4,2,2,8,潜力用户
1010864,1,3,3,4,2,2,8,潜力用户
1010869,1,5,5,4,3,3,10,高价值用户
1010870,1,3,3,4,2,2,8,潜力用户
1010896,4,2,2,2,1,1,4,一般用户
1010899,8,1,1,1,1,1,3,一般用户
1010944,3,4,4,3,3,3,9,高价值用户
1010945,4,1,1,2,1,1,4,一般用户
1010947,3,2,2,3,1,1,5,新用户
1010953,5,2,2,2,1,1,4,一般用户
1010978,2,5,5,4,3,3,10,高价值用户
1010981,4,3,3,2,2,2,6,一般用户
1010995,6,1,1,1,1,1,3,一般用户
1011004,3,1,1,3,1,1,5,新用户
1011005,1,3,3,4,2,2,8,潜力用户
1011017,2,1,1,4,1,1,6,新用户
1011021,4,9,9,2,3,3,8,流失高价值用户
1011024,5,1,1,2,1,1,4,一般用户
1011036,4,1,1,2,1,1,4,一般用户
1011050,1,4,4,4,3,3,10,高价值用户
1011052,6,1,1,1,1,1,3,一般用户
1011079,5,1,1,2,1,1,4,一般用户
1011084,3,1,1,3,1,1,5,新用户
1011086,7,2,2,1,1,1,3,一般用户
1011092,6,1,1,1,1,1,3,一般用户
1011096,4,2,2,2,1,1,4,一般用户
1011100,1,1,1,4,1,1,6,新用户
1011108,2,2,2,4,1,1,6,新用户
1011120,4,2,2,2,1,1,4,一般用户
1011128,4,2,2,2,1,1,4,一般用户
1011169,2,1,1,4,1,1,6,新用户
1011171,6,1,1,1,1,1,3,一般用户
1011172,2,1,1,4,1,1,6,新用户
1011181,0,4,4,4,3,3,10,高价值用户
1011217,8,2,2,1,1,1,3,一般用户
1011219,2,3,3,4,2,2,8,潜力用户
1011222,3,1,1,3,1,1,5,新用户
1011235,5,2,2,2,1,1,4,一般用户
1011248,0,2,2,4,1,1,6,新用户
1011254,2,2,2,4,1,1,6,新用户
1011258,8,1,1,1,1,1,3,一般用户
1011272,1,2,2,4,1,1,6,新用户
1011290,7,1,1,1,1,1,3,一般用户
1011293,3,1,1,3,1,1,5,新用户
1011322,0,1,1,4,1,1,6,新用户
1011326,1,2,2,4,1,1,6,新用户
1011365,6,2,2,1,1,1,3,一般用户
1011388,3,1,1,3,1,1,5,新用户
1011390,1,13,13,4,3,3,10,高价值用户
1011391,5,1,1,2,1,1,4,一般用户
1011397,0,1,1,4,1,1,6,新用户
1011400,6,1,1,1,1,1,3,一般用户
1011419,6,1,1,1,1,1,3,一般用户
1011431,3,1,1,3,1,1,5,新用户
1011470,2,2,2,4,1,1,6,新用户
1011499,5,1,1,2,1,1,4,一般用户
1011521,5,1,1,2,1,1,4,一般用户
1011527,0,3,3,4,2,2,8,潜力用户
1011565,0,3,3,4,2,2,8,潜力用户
1011581,0,5,5,4,3,3,10,高价值用户
1011647,1,1,1,4,1,1,6,新用户
1011648,1,1,1,4,1,1,6,新用户
1011651,1,1,1,4,1,1,6,新用户
1011652,0,11,11,4,3,3,10,高价值用户
1011655,4,5,5,2,3,3,8,流失高价值用户
1011656,4,1,1,2,1,1,4,一般用户
1011669,3,1,1,3,1,1,5,新用户
1011676,5,1,1,2,1,1,4,一般用户
1011685,4,1,1,2,1,1,4,一般用户
1011697,3,1,1,3,1,1,5,新用户
1011698,5,1,1,2,1,1,4,一般用户
1011699,2,2,2,4,1,1,6,新用户
1011704,0,2,2,4,1,1,6,新用户
1011709,5,1,1,2,1,1,4,一般用户
1011725,7,2,2,1,1,1,3,一般用户
1011729,8,1,1,1,1,1,3,一般用户
1011730,1,1,1,4,1,1,6,新用户
1011745,5,4,4,2,3,3,8,流失高价值用户
1011749,4,1,1,2,1,1,4,一般用户
1011752,0,2,2,4,1,1,6,新用户
1011758,5,1,1,2,1,1,4,一般用户
1011789,4,1,1,2,1,1,4,一般用户
1011793,2,2,2,4,1,1,6,新用户
1011799,0,1,1,4,1,1,6,新用户
1011802,0,1,1,4,1,1,6,新用户
1011828,2,1,1,4,1,1,6,新用户
1011839,5,1,1,2,1,1,4,一般用户
1011868,0,1,1,4,1,1,6,新用户
1011872,0,11,11,4,3,3,10,高价值用户
1011880,1,2,2,4,1,1,6,新用户
1011892,2,1,1,4,1,1,6,新用户
1011919,0,2,2,4,1,1,6,新用户
1011937,6,2,2,1,1,1,3,一般用户
1011943,0,3,3,4,2,2,8,潜力用户
1011960,0,4,4,4,3,3,10,高价值用户
1011961,0,1,1,4,1,1,6,新用户
1011986,6,2,2,1,1,1,3,一般用户
1011996,0,6,6,4,3,3,10,高价值用户
1012000,1,1,1,4,1,1,6,新用户
1012012,5,1,1,2,1,1,4,一般用户
1012017,0,1,1,4,1,1,6,新用户
1012022,6,2,2,1,1,1,3,一般用户
1012031,7,2,2,1,1,1,3,一般用户
1012040,7,1,1,1,1,1,3,一般用户
1012048,3,3,3,3,2,2,7,潜力用户
1012050,3,1,1,3,1,1,5,新用户
1012060,4,1,1,2,1,1,4,一般用户
1012070,1,1,1,4,1,1,6,新用户
1012075,3,4,4,3,3,3,9,高价值用户
1012093,4,4,4,2,3,3,8,流失高价值用户
1012102,5,2,2,2,1,1,4,一般用户
1012104,1,2,2,4,1,1,6,新用户
1012105,3,8,8,3,3,3,9,高价值用户
1012110,3,1,1,3,1,1,5,新用户
1012125,0,2,2,4,1,1,6,新用户
1012133,1,1,1,4,1,1,6,新用户
1012148,3,2,2,3,1,1,5,新用户
1012155,0,1,1,4,1,1,6,新用户
1012222,0,1,1,4,1,1,6,新用户
1012232,0,3,3,4,2,2,8,潜力用户
1012252,8,2,2,1,1,1,3,一般用户
1012257,7,1,1,1,1,1,3,一般用户
1012275,0,7,7,4,3,3,10,高价值用户
1012277,3,4,4,3,3,3,9,高价值用户
1012284,6,2,2,1,1,1,3,一般用户
1012287,2,2,2,4,1,1,6,新用户
1012290,4,3,3,2,2,2,6,一般用户
1012293,4,3,3,2,2,2,6,一般用户
1012296,0,1,1,4,1,1,6,新用户
1012298,0,1,1,4,1,1,6,新用户
1012299,4,1,1,2,1,1,4,一般用户
1012313,8,1,1,1,1,1,3,一般用户
1012333,1,1,1,4,1,1,6,新用户
1012338,3,2,2,3,1,1,5,新用户
1012344,0,1,1,4,1,1,6,新用户
1012358,0,3,3,4,2,2,8,潜力用户
1012373,2,4,4,4,3,3,10,高价值用户
1012380,1,1,1,4,1,1,6,新用户
1012395,3,5,5,3,3,3,9,高价值用户
1012403,1,1,1,4,1,1,6,新用户
1012411,3,2,2,3,1,1,5,新用户
1012415,0,1,1,4,1,1,6,新用户
1012420,0,3,3,4,2,2,8,潜力用户
1012426,1,2,2,4,1,1,6,新用户
1012459,1,3,3,4,2,2,8,潜力用户
1012469,0,1,1,4,1,1,6,新用户
1012472,1,1,1,4,1,1,6,新用户
1012474,2,1,1,4,1,1,6,新用户
1012478,4,1,1,2,1,1,4,一般用户
1012489,7,1,1,1,1,1,3,一般用户
1012498,0,1,1,4,1,1,6,新用户
1012501,1,3,3,4,2,2,8,潜力用户
1012516,6,1,1,1,1,1,3,一般用户
1012524,4,1,1,2,1,1,4,一般用户
1012525,1,8,8,4,3,3,10,高价值用户
1012528,6,1,1,1,1,1,3,一般用户
1012534,7,1,1,1,1,1,3,一般用户
1012536,1,2,2,4,1,1,6,新用户
1012550,3,2,2,3,1,1,5,新用户
1012553,2,1,1,4,1,1,6,新用户
1012579,3,1,1,3,1,1,5,新用户
1012597,5,1,1,2,1,1,4,一般用户
1012621,1,1,1,4,1,1,6,新用户
1012638,4,1,1,2,1,1,4,一般用户
1012639,5,2,2,2,1,1,4,一般用户
1012645,7,3,3,1,2,2,5,一般用户
1012647,4,1,1,2,1,1,4,一般用户
1012664,6,1,1,1,1,1,3,一般用户
1012667,2,2,2,4,1,1,6,新用户
1012677,8,1,1,1,1,1,3,一般用户
1012682,0,3,3,4,2,2,8,潜力用户
1012693,4,2,2,2,1,1,4,一般用户
1012736,3,2,2,3,1,1,5,新用户
1012737,6,1,1,1,1,1,3,一般用户
1012741,4,4,4,2,3,3,8,流失高价值用户
1012745,0,4,4,4,3,3,10,高价值用户
1012774,6,1,1,1,1,1,3,一般用户
1012793,1,2,2,4,1,1,6,新用户
1012804,0,1,1,4,1,1,6,新用户
1012806,0,5,5,4,3,3,10,高价值用户
1012826,3,1,1,3,1,1,5,新用户
1012830,3,1,1,3,1,1,5,新用户
1012841,4,5,5,2,3,3,8,流失高价值用户
1012851,3,5,5,3,3,3,9,高价值用户
1012881,2,5,5,4,3,3,10,高价值用户
1012894,1,1,1,4,1,1,6,新用户
1012895,2,1,1,4,1,1,6,新用户
1012904,2,2,2,4,1,1,6,新用户
1012919,2,2,2,4,1,1,6,新用户
1012925,5,1,1,2,1,1,4,一般用户
1012950,3,1,1,3,1,1,5,新用户
1012985,3,2,2,3,1,1,5,新用户
1013004,6,2,2,1,1,1,3,一般用户
1013015,0,1,1,4,1,1,6,新用户
1013023,5,1,1,2,1,1,4,一般用户
1013030,1,1,1,4,1,1,6,新用户
1013086,6,5,5,1,3,3,7,流失高价值用户
1013088,3,1,1,3,1,1,5,新用户
1013089,5,1,1,2,1,1,4,一般用户
1013118,1,3,3,4,2,2,8,潜力用户
1013133,8,3,3,1,2,2,5,一般用户
1013136,1,2,2,4,1,1,6,新用户
1013169,1,2,2,4,1,1,6,新用户
1013180,0,1,1,4,1,1,6,新用户
1013202,0,1,1,4,1,1,6,新用户
1013209,0,3,3,4,2,2,8,潜力用户
1013238,1,1,1,4,1,1,6,新用户
1013240,1,2,2,4,1,1,6,新用户
1013265,0,1,1,4,1,1,6,新用户
1013277,0,1,1,4,1,1,6,新用户
1013305,0,1,1,4,1,1,6,新用户
1013311,5,1,1,2,1,1,4,一般用户
1013317,2,4,4,4,3,3,10,高价值用户
1013323,1,2,2,4,1,1,6,新用户
1013338,7,1,1,1,1,1,3,一般用户
1013343,3,4,4,3,3,3,9,高价值用户
1013355,8,1,1,1,1,1,3,一般用户
1013364,2,4,4,4,3,3,10,高价值用户
1013366,7,1,1,1,1,1,3,一般用户
1013370,4,1,1,2,1,1,4,一般用户
1013376,1,1,1,4,1,1,6,新用户
1013381,0,17,17,4,3,3,10,高价值用户
1013445,3,2,2,3,1,1,5,新用户
1013497,0,3,3,4,2,2,8,潜力用户
1013501,2,1,1,4,1,1,6,新用户
1013525,2,3,3,4,2,2,8,潜力用户
1013563,1,1,1,4,1,1,6,新用户
1013574,4,2,2,2,1,1,4,一般用户
1013579,2,2,2,4,1,1,6,新用户
1013585,7,1,1,1,1,1,3,一般用户
1013586,5,1,1,2,1,1,4,一般用户
1013593,1,1,1,4,1,1,6,新用户
1013606,2,1,1,4,1,1,6,新用户
1013611,1,1,1,4,1,1,6,新用户
1013635,5,1,1,2,1,1,4,一般用户
1013649,1,1,1,4,1,1,6,新用户
1013652,1,2,2,4,1,1,6,新用户
1013655,4,2,2,2,1,1,4,一般用户
1013678,1,2,2,4,1,1,6,新用户
1013687,3,1,1,3,1,1,5,新用户
1013690,3,3,3,3,2,2,7,潜力用户
1013691,2,1,1,4,1,1,6,新用户
1013697,4,3,3,2,2,2,6,一般用户
1013702,0,1,1,4,1,1,6,新用户
1013706,7,2,2,1,1,1,3,一般用户
1013709,4,4,4,2,3,3,8,流失高价值用户
1013711,6,2,2,1,1,1,3,一般用户
1013712,8,1,1,1,1,1,3,一般用户
1013728,1,5,5,4,3,3,10,高价值用户
1013742,4,3,3,2,2,2,6,一般用户
1013747,3,5,5,3,3,3,9,高价值用户
1013765,1,4,4,4,3,3,10,高价值用户
1013785,4,1,1,2,1,1,4,一般用户
1013787,8,1,1,1,1,1,3,一般用户
1013829,3,1,1,3,1,1,5,新用户
1013830,6,2,2,1,1,1,3,一般用户
1013835,7,1,1,1,1,1,3,一般用户
1013844,5,1,1,2,1,1,4,一般用户
1013847,5,5,5,2,3,3,8,流失高价值用户
1013889,0,2,2,4,1,1,6,新用户
1013893,1,1,1,4,1,1,6,新用户
1013911,7,2,2,1,1,1,3,一般用户
1013920,1,1,1,4,1,1,6,新用户
1013933,2,2,2,4,1,1,6,新用户
1013942,3,2,2,3,1,1,5,新用户
1013943,1,8,8,4,3,3,10,高价值用户
1013961,1,2,2,4,1,1,6,新用户
1013967,0,2,2,4,1,1,6,新用户
1013991,0,1,1,4,1,1,6,新用户
1014022,4,2,2,2,1,1,4,一般用户
1014034,2,1,1,4,1,1,6,新用户
1014035,5,3,3,2,2,2,6,一般用户
1014045,7,2,2,1,1,1,3,一般用户
1014046,2,2,2,4,1,1,6,新用户
1014048,3,2,2,3,1,1,5,新用户
1014059,1,2,2,4,1,1,6,新用户
1014064,5,2,2,2,1,1,4,一般用户
1014069,0,1,1,4,1,1,6,新用户
1014072,0,3,3,4,2,2,8,潜力用户
1014096,6,1,1,1,1,1,3,一般用户
1014108,5,3,3,2,2,2,6,一般用户
1014150,8,1,1,1,1,1,3,一般用户
1014152,1,1,1,4,1,1,6,新用户
1014153,6,1,1,1,1,1,3,一般用户
1014154,3,2,2,3,1,1,5,新用户
1014156,1,2,2,4,1,1,6,新用户
1014166,8,2,2,1,1,1,3,一般用户
1014176,8,1,1,1,1,1,3,一般用户
1014180,8,1,1,1,1,1,3,一般用户
1014197,2,3,3,4,2,2,8,潜力用户
1014207,7,1,1,1,1,1,3,一般用户
1014237,0,3,3,4,2,2,8,潜力用户
1014248,7,1,1,1,1,1,3,一般用户
1014265,2,5,5,4,3,3,10,高价值用户
1014275,1,2,2,4,1,1,6,新用户
1014279,1,1,1,4,1,1,6,新用户
1014281,0,5,5,4,3,3,10,高价值用户
1014286,7,1,1,1,1,1,3,一般用户
1014291,1,2,2,4,1,1,6,新用户
1014313,4,2,2,2,1,1,4,一般用户
1014321,7,4,4,1,3,3,7,流失高价值用户
1014326,5,1,1,2,1,1,4,一般用户
1014332,3,1,1,3,1,1,5,新用户
1014341,0,5,5,4,3,3,10,高价值用户
1014344,0,2,2,4,1,1,6,新用户
1014352,3,1,1,3,1,1,5,新用户
1014357,2,2,2,4,1,1,6,新用户
1014362,7,1,1,1,1,1,3,一般用户
1014366,6,1,1,1,1,1,3,一般用户
1014391,7,1,1,1,1,1,3,一般用户
1014418,4,11,11,2,3,3,8,流失高价值用户
1014427,2,4,4,4,3,3,10,高价值用户
1014446,4,5,5,2,3,3,8,流失高价值用户
1014449,3,1,1,3,1,1,5,新用户
1014458,8,1,1,1,1,1,3,一般用户
1014467,8,1,1,1,1,1,3,一般用户
1014472,5,1,1,2,1,1,4,一般用户
1014475,4,4,4,2,3,3,8,流失高价值用户
1014477,5,2,2,2,1,1,4,一般用户
1014508,7,1,1,1,1,1,3,一般用户
1014517,0,1,1,4,1,1,6,新用户
1014519,5,2,2,2,1,1,4,一般用户
1014544,3,4,4,3,3,3,9,高价值用户
1014550,2,1,1,4,1,1,6,新用户
1014557,2,5,5,4,3,3,10,高价值用户
1014577,1,3,3,4,2,2,8,潜力用户
1014597,7,1,1,1,1,1,3,一般用户
1014605,5,1,1,2,1,1,4,一般用户
1014610,3,16,16,3,3,3,9,高价值用户
1014617,0,1,1,4,1,1,6,新用户
1014637,4,1,1,2,1,1,4,一般用户
1014652,0,3,3,4,2,2,8,潜力用户
1014679,4,1,1,2,1,1,4,一般用户
1014694,5,5,5,2,3,3,8,流失高价值用户
1014695,0,2,2,4,1,1,6,新用户
1014708,3,1,1,3,1,1,5,新用户
1014715,8,2,2,1,1,1,3,一般用户
1014716,5,5,5,2,3,3,8,流失高价值用户
1014732,3,3,3,3,2,2,7,潜力用户
1014736,6,3,3,1,2,2,5,一般用户
1014755,3,1,1,3,1,1,5,新用户
1014758,3,1,1,3,1,1,5,新用户
1014778,5,1,1,2,1,1,4,一般用户
1014782,3,1,1,3,1,1,5,新用户
1014786,1,1,1,4,1,1,6,新用户
1014789,1,2,2,4,1,1,6,新用户
1014817,0,2,2,4,1,1,6,新用户
1014838,0,1,1,4,1,1,6,新用户
1014840,3,2,2,3,1,1,5,新用户
1014880,0,2,2,4,1,1,6,新用户
1014896,1,1,1,4,1,1,6,新用户
1014907,0,4,4,4,3,3,10,高价值用户
1014909,5,1,1,2,1,1,4,一般用户
1014912,1,2,2,4,1,1,6,新用户
1014917,5,3,3,2,2,2,6,一般用户
1014935,0,2,2,4,1,1,6,新用户
1014939,5,2,2,2,1,1,4,一般用户
1014959,3,4,4,3,3,3,9,高价值用户
1014989,3,1,1,3,1,1,5,新用户
1015014,6,1,1,1,1,1,3,一般用户
1015027,3,1,1,3,1,1,5,新用户
1015031,7,1,1,1,1,1,3,一般用户
1015032,0,1,1,4,1,1,6,新用户
1015045,1,1,1,4,1,1,6,新用户
1015047,5,1,1,2,1,1,4,一般用户
1015055,1,2,2,4,1,1,6,新用户
1015060,1,2,2,4,1,1,6,新用户
1015065,3,1,1,3,1,1,5,新用户
1015075,2,2,2,4,1,1,6,新用户
1015077,6,2,2,1,1,1,3,一般用户
1015099,2,3,3,4,2,2,8,潜力用户
1015103,3,1,1,3,1,1,5,新用户
1015112,2,2,2,4,1,1,6,新用户
1015115,6,1,1,1,1,1,3,一般用户
1015117,0,3,3,4,2,2,8,潜力用户
1015130,1,1,1,4,1,1,6,新用户
1015143,4,1,1,2,1,1,4,一般用户
1015171,3,1,1,3,1,1,5,新用户
1015181,1,1,1,4,1,1,6,新用户
1015184,0,1,1,4,1,1,6,新用户
1015186,4,1,1,2,1,1,4,一般用户
1015193,1,3,3,4,2,2,8,潜力用户
1015219,3,9,9,3,3,3,9,高价值用户
1015229,0,2,2,4,1,1,6,新用户
1015234,5,1,1,2,1,1,4,一般用户
1015237,2,1,1,4,1,1,6,新用户
1015253,1,2,2,4,1,1,6,新用户
1015255,0,21,21,4,3,3,10,高价值用户
1015272,2,2,2,4,1,1,6,新用户
1015278,2,1,1,4,1,1,6,新用户
1015279,4,1,1,2,1,1,4,一般用户
1015280,1,1,1,4,1,1,6,新用户
